fpr,tpr
0.0,0.0
0.0003139717425431711,0.0
0.0003139717425431711,0.0029981549815498157
0.0006279434850863422,0.0029981549815498157
0.0006279434850863422,0.0032287822878228783
0.0009419152276295133,0.0032287822878228783
0.0009419152276295133,0.005996309963099631
0.0012558869701726845,0.005996309963099631
0.0012558869701726845,0.006918819188191882
0.0015698587127158557,0.006918819188191882
0.0015698587127158557,0.007380073800738007
0.0018838304552590266,0.007380073800738007
0.0018838304552590266,0.00761070110701107
0.002511773940345369,0.00761070110701107
0.002511773940345369,0.009455719557195572
0.00282574568288854,0.009455719557195572
0.00282574568288854,0.009916974169741697
0.0031397174254317113,0.009916974169741697
0.0031397174254317113,0.011531365313653136
0.0037676609105180532,0.011531365313653136
0.0037676609105180532,0.0117619926199262
0.004081632653061225,0.0117619926199262
0.004081632653061225,0.011992619926199263
0.004395604395604396,0.011992619926199263
0.004395604395604396,0.012915129151291513
0.004709576138147566,0.012915129151291513
0.004709576138147566,0.01429889298892989
0.005337519623233909,0.01429889298892989
0.005337519623233909,0.014529520295202951
0.00565149136577708,0.014529520295202951
0.00565149136577708,0.014990774907749077
0.005965463108320251,0.014990774907749077
0.005965463108320251,0.015452029520295204
0.006279434850863423,0.015452029520295204
0.006279434850863423,0.015913284132841328
0.006593406593406593,0.015913284132841328
0.006593406593406593,0.017527675276752766
0.006907378335949764,0.017527675276752766
0.006907378335949764,0.019833948339483393
0.007221350078492936,0.019833948339483393
0.007221350078492936,0.020064575645756456
0.0075353218210361065,0.020064575645756456
0.0075353218210361065,0.02029520295202952
0.007849293563579277,0.02029520295202952
0.007849293563579277,0.021448339483394835
0.00816326530612245,0.021448339483394835
0.00816326530612245,0.023754612546125462
0.00847723704866562,0.023754612546125462
0.00847723704866562,0.02467712177121771
0.008791208791208791,0.02467712177121771
0.008791208791208791,0.024907749077490774
0.009105180533751962,0.024907749077490774
0.009105180533751962,0.0253690036900369
0.009733124018838305,0.0253690036900369
0.009733124018838305,0.025599630996309963
0.010047095761381476,0.025599630996309963
0.010047095761381476,0.02606088560885609
0.010361067503924647,0.02606088560885609
0.010361067503924647,0.027444649446494464
0.010675039246467817,0.027444649446494464
0.010675039246467817,0.030673431734317344
0.01130298273155416,0.030673431734317344
0.01130298273155416,0.030904059040590407
0.011616954474097331,0.030904059040590407
0.011616954474097331,0.031595940959409596
0.012244897959183673,0.031595940959409596
0.012244897959183673,0.03228782287822878
0.012872841444270016,0.03228782287822878
0.012872841444270016,0.035747232472324725
0.013186813186813187,0.035747232472324725
0.013186813186813187,0.035977859778597784
0.013500784929356358,0.035977859778597784
0.013500784929356358,0.03666974169741698
0.013814756671899528,0.03666974169741698
0.013814756671899528,0.03690036900369004
0.014442700156985872,0.03690036900369004
0.014442700156985872,0.03736162361623616
0.014756671899529042,0.03736162361623616
0.014756671899529042,0.038284132841328415
0.015070643642072213,0.038284132841328415
0.015070643642072213,0.0389760147601476
0.015384615384615385,0.0389760147601476
0.015384615384615385,0.03920664206642067
0.015698587127158554,0.03920664206642067
0.015698587127158554,0.04035977859778598
0.01664050235478807,0.04035977859778598
0.01664050235478807,0.040821033210332106
0.01726844583987441,0.040821033210332106
0.01726844583987441,0.04128228782287823
0.017582417582417582,0.04128228782287823
0.017582417582417582,0.04151291512915129
0.017896389324960755,0.04151291512915129
0.017896389324960755,0.04174354243542435
0.018210361067503924,0.04174354243542435
0.018210361067503924,0.04220479704797048
0.018524332810047096,0.04220479704797048
0.018524332810047096,0.04289667896678967
0.018838304552590265,0.04289667896678967
0.018838304552590265,0.04312730627306273
0.01946624803767661,0.04312730627306273
0.01946624803767661,0.04428044280442804
0.01978021978021978,0.04428044280442804
0.01978021978021978,0.04474169741697417
0.020094191522762952,0.04474169741697417
0.020094191522762952,0.045202952029520294
0.02040816326530612,0.045202952029520294
0.02040816326530612,0.04566420664206642
0.020722135007849293,0.04566420664206642
0.020722135007849293,0.045894833948339486
0.021036106750392466,0.045894833948339486
0.021036106750392466,0.0470479704797048
0.021350078492935635,0.0470479704797048
0.021350078492935635,0.04727859778597786
0.021664050235478807,0.04727859778597786
0.021664050235478807,0.047509225092250924
0.02197802197802198,0.047509225092250924
0.02197802197802198,0.047739852398523984
0.02229199372056515,0.047739852398523984
0.02229199372056515,0.05119926199261993
0.02291993720565149,0.05119926199261993
0.02291993720565149,0.05235239852398524
0.023233908948194663,0.05235239852398524
0.023233908948194663,0.052583025830258305
0.023547880690737835,0.052583025830258305
0.023547880690737835,0.052813653136531365
0.02511773940345369,0.052813653136531365
0.02511773940345369,0.05304428044280443
0.02543171114599686,0.05304428044280443
0.02543171114599686,0.05373616236162362
0.025745682888540032,0.05373616236162362
0.025745682888540032,0.0544280442804428
0.0260596546310832,0.0544280442804428
0.0260596546310832,0.05719557195571956
0.026687598116169546,0.05719557195571956
0.026687598116169546,0.057887453874538745
0.027001569858712715,0.057887453874538745
0.027001569858712715,0.05996309963099631
0.02794348508634223,0.05996309963099631
0.02794348508634223,0.06134686346863469
0.0282574568288854,0.06134686346863469
0.0282574568288854,0.061808118081180814
0.02857142857142857,0.061808118081180814
0.02857142857142857,0.062038745387453874
0.028885400313971743,0.062038745387453874
